ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
201,757.8253234750462,262.0517560073937,9.781372642218441,4.732440690666005,-1.5183948071402913,1082.0,6.0,3.0,3.3918495297805644,8.500373177909337,6.050259243299904,2.393653682408596,9.13220620552083,749,774,247,287,319,5.391849529780564
202,936.2680722891566,243.78012048192772,3.3248137689759125,1.7801059353100517,-0.1283838770919697,332.0,7.0,3.0,3.074074074074074,3.7846987830302403,3.141274657157109,1.1283791670955126,4.918490759365935,929,944,240,248,108,8.074074074074074
203,538.9512820512821,250.34871794871796,2.989587976393135,2.145341149829191,0.8651404029513624,390.0,7.0,4.0,3.8613861386138613,4.222008245644752,3.2897623212397704,1.2615662610100802,4.918490759365935,533,544,245,256,101,8.861386138613861
204,672.7179487179487,245.3003663003663,2.410011637667551,1.7614361035167658,0.4263969838789843,273.0,9.0,2.0,2.814432989690722,2.7057581899030048,2.5231325220201604,0.9772050238058398,4.296739856991561,667,679,241,250,97,6.814432989690721
205,959.5380710659898,248.50761421319797,2.183191481624988,1.6297317080723674,-0.0019414295901737692,197.0,8.0,2.0,2.6266666666666665,2.763953195770684,2.393653682408596,0.7978845608028654,3.8678889139475245,954,965,245,253,75,6.626666666666667
206,690.2307692307693,248.43076923076924,2.452628799972068,0.8271982470091389,-0.10011701861120481,65.0,5.0,1.0,1.5476190476190477,1.5957691216057308,1.692568750643269,0.5641895835477563,2.985410660720923,686,695,246,250,42,5.5476190476190474
207,555.7969543147208,254.60406091370558,2.335534244430904,1.9308016839242625,0.6926151025541233,197.0,5.0,3.0,2.7746478873239435,3.431831258788849,2.7057581899030048,0.9772050238058398,4.1841419359420025,551,559,250,259,71,8.774647887323944
208,854.8090395480226,246.23728813559322,8.535619456058647,3.7995880863372835,-0.07618955195407418,885.0,6.0,2.0,2.689969604863222,6.840435166640879,5.4115163798060095,2.111004122822376,8.740387444736633,832,867,232,254,329,5.689969604863222
209,190.59259259259258,258.55555555555554,2.0714147262585056,1.5657424685636057,-1.1888717639201651,189.0,8.0,3.0,3.2033898305084745,2.7057581899030048,2.1850968611841584,0.7978845608028654,3.6125759969217834,187,194,253,263,59,14.203389830508474
210,493.028738690793,264.51357104843004,11.354492624532687,6.124602554116154,-0.10775488225667802,1879.0,9.0,3.0,3.428832116788321,6.407961869245868,7.463526651802308,2.763953195770684,11.685672474138842,472,514,251,279,548,6.428832116788321
211,0.7088607594936709,254.15189873417722,2.37166652809955,0.780470850563635,1.5493539592027477,79.0,5.0,2.0,2.393939393939394,2.256758334191025,1.692568750643269,0.5641895835477563,2.5854414729132054,0,3,249,259,33,8.393939393939394
212,283.60898502495843,271.2013311148086,8.515163726080146,2.9540109041495235,1.3977338646965594,601.0,7.0,2.0,2.5358649789029535,4.478115991081385,4.296739856991561,1.692568750643269,7.136496464611085,278,297,253,291,237,7.5358649789029535
213,169.82671480144404,265.6678700361011,2.632493688235,1.9520515706390642,-1.3037484929885936,277.0,7.0,3.0,2.8854166666666665,3.3377905890622728,2.876813695875796,1.1283791670955126,4.583497844237541,165,175,260,271,96,14.885416666666666
214,610.9430379746835,255.70886075949366,3.8548402518902543,1.667347595447502,1.4510443526676386,158.0,4.0,1.0,1.6631578947368422,3.7846987830302403,2.9316150714175193,1.1283791670955126,4.853342309955121,607,615,250,264,95,5.663157894736842
215,214.25485284909206,273.4164057608015,6.013212453003811,3.671710022847683,-1.5611182036513953,1597.0,14.0,4.0,5.022012578616352,5.322553886092406,5.352372348458314,1.9544100476116797,8.79484521425256,202,223,257,284,318,9.022012578616351
216,671.140350877193,267.5,1.7314287426656458,1.2994600768094755,0.0,114.0,6.0,2.0,2.375,2.6462837142006137,1.9544100476116797,0.5641895835477563,3.0382538898732494,667,675,265,270,48,6.375
217,699.025,269.8,3.2945689824910698,1.4765467211213892,1.4993637725388718,80.0,3.0,1.0,1.1594202898550725,2.5854414729132054,2.256758334191025,0.7978845608028654,3.6996385101659595,696,703,265,279,69,5.159420289855072
218,905.4407079646018,258.0265486725664,6.911458215221582,4.81678510700722,0.2527224817471338,565.0,4.0,2.0,2.100371747211896,7.632215220473915,5.170882945826411,2.111004122822376,8.156394191823509,896,922,246,267,269,6.100371747211896
219,728.0080213903743,265.4331550802139,5.309048460971057,2.435939942600068,-0.08820875418349583,374.0,4.0,2.0,2.1744186046511627,6.358093703724522,4.259537945889915,1.692568750643269,6.506551687525748,715,736,260,270,172,5.174418604651163
220,848.5249745158002,277.61162079510706,5.039315142454531,2.849873968880972,0.6352097258211324,981.0,9.0,4.0,3.924,5.641895835477563,4.686510657907603,1.8712051592547776,7.48482063701911,838,857,269,287,250,6.924
221,267.7313432835821,266.03980099502485,4.926121385375552,1.854902173554671,-1.432179195257518,201.0,5.0,2.0,1.7033898305084745,2.876813695875796,3.0382538898732494,1.1283791670955126,4.918490759365935,263,271,255,273,118,7.703389830508475
222,33.38783269961977,275.0874524714829,2.053274182956017,1.9191240742777333,-1.3658959979405636,263.0,9.0,3.0,3.757142857142857,2.5231325220201604,2.393653682408596,0.7978845608028654,4.029119531035698,29,38,270,279,70,12.757142857142858
223,566.3170731707318,268.1666666666667,2.943725548605577,2.357928170586058,-0.4824469752903767,246.0,5.0,2.0,2.1964285714285716,3.6996385101659595,3.1915382432114616,1.2615662610100802,5.232078956954491,559,572,262,274,112,8.196428571428571
224,888.4967320261438,272.1045751633987,2.360247553821688,1.9373311953407961,1.0704356457999908,153.0,5.0,2.0,2.04,2.9316150714175193,2.5854414729132054,0.9772050238058398,4.029119531035698,885,894,265,277,75,6.04
225,952.2566964285714,276.3392857142857,4.3469474189690525,3.263885874021605,-0.03645872722300269,896.0,9.0,3.0,3.780590717299578,4.950743503369154,4.720348719413148,1.7841241161527712,7.527227892173502,942,962,268,284,237,6.780590717299578
226,136.95936640223954,234.7233660041542,48.82715990082015,37.98906127169153,1.4276656893766497,311491.0,156.0,5.0,11.837912818758788,12.914889870235298,28.60168539601018,8.902761462589227,69.4090781338556,0,307,79,527,26313,13.837912818758788
227,754.0625,280.225,1.6929862188438134,1.446294027080739,-0.33270698578335345,80.0,5.0,1.5,1.7391304347826086,1.7841241161527712,1.8712051592547776,0.5641895835477563,3.1915382432114616,750,757,276,283,46,7.739130434782608
228,970.0183639398998,268.3255425709516,3.9220588626948825,2.671863007822707,-1.5595395482367418,599.0,7.0,3.0,3.523529411764706,4.950743503369154,3.989422804014327,1.5957691216057308,6.257165172872317,965,978,260,277,170,7.523529411764706
229,995.7282608695652,282.0978260869565,2.120577656058201,1.702351073012607,-0.7031518289615557,92.0,3.0,1.0,1.393939393939394,3.141274657157109,2.393653682408596,0.9772050238058398,3.6996385101659595,992,1000,278,286,66,5.393939393939394
230,13.019157088122606,273.4942528735632,2.954705383464403,1.9293473527468399,0.7839969910167469,261.0,6.0,2.0,2.5096153846153846,4.029119531035698,2.985410660720923,1.1283791670955126,4.652426491681278,7,18,268,279,104,7.509615384615385
231,321.40816326530614,277.0748299319728,2.582616010284871,1.6967575575008043,0.3594850503415747,147.0,4.0,2.0,1.8846153846153846,3.826519928662906,2.6462837142006137,0.9772050238058398,4.1841419359420025,316,326,273,281,78,7.884615384615385
232,288.5863636363636,285.95,2.73846899698007,1.932946822950424,-0.15789400602869147,220.0,5.0,2.0,2.1782178217821784,3.656366395715726,2.876813695875796,1.1283791670955126,4.478115991081385,281,295,281,290,101,10.178217821782178
233,530.2217741935484,278.9717741935484,2.467826333861378,2.339392212224676,0.7919292641098639,248.0,5.0,2.0,2.049586776859504,4.029119531035698,3.141274657157109,1.1283791670955126,4.787307364817192,525,537,273,285,121,6.049586776859504
234,919.4423076923077,284.38461538461536,2.3568935944830507,1.0026632781107683,1.3795318036006163,52.0,3.0,1.0,1.1304347826086956,2.0342144725641096,1.5957691216057308,0.5641895835477563,2.8209479177387813,918,923,280,289,46,5.130434782608695
235,601.5994832041343,274.49612403100775,5.626818440495494,3.3114880659688857,0.7316567179742166,774.0,7.0,3.0,3.211618257261411,5.201570947860099,5.046265044040321,1.9544100476116797,7.837972188868215,592,611,264,285,241,6.211618257261411
236,646.0367775831874,290.70052539404554,3.1767333536750324,2.5281927127032016,0.9302625952437295,571.0,9.0,4.0,4.049645390070922,4.145929793656026,3.6125759969217834,1.381976597885342,5.698035485213008,640,652,284,298,141,7.049645390070922
237,469.6754966887417,288.2582781456954,2.322540780693196,1.6747104972546747,-0.9304176495783663,151.0,5.0,2.0,2.157142857142857,2.876813695875796,2.4592453796829674,0.9772050238058398,3.989422804014327,465,474,283,293,70,6.1571428571428575
238,979.3128491620112,292.1005586592179,2.478378000530512,1.669958679011269,1.1609974042299047,179.0,6.0,3.0,2.753846153846154,3.2410224072142872,2.4592453796829674,0.7978845608028654,3.9088200952233594,975,983,287,296,65,5.753846153846154
239,366.70285714285717,288.98857142857145,2.4003154011152206,1.7732307237425062,-0.8836579586563231,175.0,6.0,2.0,2.1604938271604937,3.0382538898732494,2.5854414729132054,0.9772050238058398,4.1841419359420025,362,371,284,294,81,7.160493827160494
240,440.51296296296294,288.18703703703704,7.86334372655881,2.8634491811507483,0.7076590233378608,540.0,5.0,2.0,2.3893805309734515,5.808687281605183,5.014626706796775,1.9544100476116797,7.420755373261929,431,453,275,299,226,5.389380530973451
241,249.92679127725856,296.62071651090343,8.020777001919583,3.449458207427296,-0.09858955916271364,1284.0,10.0,3.0,3.5274725274725274,5.753627391751592,5.352372348458314,2.111004122822376,9.149617481968136,229,262,289,305,364,6.527472527472527
242,784.1428571428571,297.0408163265306,1.8306496349545263,1.523327059231324,-0.46639527808686176,49.0,2.0,1.0,0.6712328767123288,3.477898169151024,2.0342144725641096,0.7978845608028654,3.2410224072142872,780,790,292,302,73,4.671232876712328
243,125.40322580645162,292.91129032258067,1.8459428208414383,1.4627975183862674,-1.3360243620791576,124.0,5.0,3.0,2.8181818181818183,2.7057581899030048,2.111004122822376,0.7978845608028654,3.2410224072142872,123,128,289,296,44,13.818181818181818
244,823.1606299212599,304.16850393700787,6.3424081812428925,3.748172457642321,-0.1605849597314646,1270.0,10.0,3.0,3.618233618233618,5.641895835477563,5.232078956954491,2.0342144725641096,8.902761462589227,807,834,295,315,351,6.618233618233618
245,342.59090909090907,297.1287878787879,2.1459034580647725,1.920528413310786,0.2590448732587914,132.0,5.0,2.0,2.3157894736842106,2.7057581899030048,2.393653682408596,0.7978845608028654,3.6996385101659595,337,346,294,302,57,5.315789473684211
246,402.5265237020316,289.15011286681715,10.552865615926587,3.55214586570463,1.2349868319898107,1772.0,10.0,2.0,2.7774294670846396,6.978639737521917,6.530966601401967,2.4592453796829674,10.896310731002211,381,415,265,306,638,6.777429467084639
247,749.2076502732241,316.96820665673124,16.55777903066158,7.068573141392113,0.42958638313557346,2013.0,7.0,3.0,2.7575342465753425,7.653039857325812,8.481629223064205,3.2410224072142872,13.303394180365686,716,771,297,338,730,5.757534246575342
248,497.0025795356836,292.4170249355116,7.431174615723587,3.078247949856249,-0.9187481781670434,1163.0,8.0,4.0,3.8382838283828384,7.2909362219603215,5.641895835477563,2.1850968611841584,8.667244841319219,488,509,282,308,303,7.838283828382838
249,878.7750900669068,301.0072053525476,6.465502290631067,4.5390697599282825,-1.0152170134666094,1943.0,10.0,4.0,4.151709401709402,7.569397566060481,6.699380116989518,2.5854414729132054,10.448937312523231,865,891,284,314,468,7.151709401709402
250,96.89772727272727,295.95454545454544,1.967210597529161,1.6491905183473323,1.4854993066849465,88.0,3.0,1.0,1.4426229508196722,2.8209479177387813,2.1850968611841584,0.7978845608028654,3.6125759969217834,94,101,292,301,61,10.442622950819672
251,687.4656488549618,302.8167938931298,6.983112479083769,3.2750885157505722,0.8983391514852617,262.0,3.0,1.0,1.3717277486910995,4.982787485166879,4.406461512053774,1.692568750643269,6.886811529393324,680,702,292,311,191,5.371727748691099
252,953.1578947368421,307.50877192982455,2.776374266994429,1.3406863873719408,-0.28033734412820377,57.0,2.0,1.0,0.9827586206896551,3.742410318509555,2.1850968611841584,0.7978845608028654,3.477898169151024,949,959,304,311,58,4.982758620689655
253,180.50340136054422,303.84353741496597,2.6677046970824945,1.8220164360238413,-0.6066162413208251,147.0,4.0,2.0,1.8148148148148149,3.826519928662906,2.763953195770684,0.9772050238058398,4.442433223290478,176,187,299,309,81,8.814814814814815
254,1015.1591591591591,309.45045045045043,4.723804458560723,2.0181798251741223,0.4659561493837885,333.0,7.0,3.0,2.7520661157024793,3.1915382432114616,3.431831258788849,1.2615662610100802,5.382025607773058,1004,1023,304,316,121,5.75206611570248
255,432.42105263157896,310.046783625731,2.5157737900224744,1.88721584611667,-1.036668184650463,171.0,5.0,2.0,1.9431818181818181,3.0382538898732494,2.6462837142006137,0.9772050238058398,4.1841419359420025,427,437,304,315,88,5.943181818181818
256,636.2510822510823,308.0952380952381,3.224404291187099,1.8489321952931301,-0.19775128978866377,231.0,6.0,2.0,2.1588785046728973,3.656366395715726,2.876813695875796,1.1283791670955126,4.54864184146723,629,645,304,314,107,6.158878504672897
257,411.50787401574803,340.8503937007874,12.87611720312932,6.310727985793127,1.3852414849997383,1270.0,6.0,2.0,2.57085020242915,8.03846421247924,7.203090409536582,2.763953195770684,11.255546841497692,399,428,312,367,494,5.57085020242915
258,525.8655839668279,310.20870767104356,7.857858122206121,6.874427009008967,-1.259777124914557,2894.0,10.0,4.0,4.521875,9.885400096021595,8.018640596081465,3.2897623212397704,12.399341717477219,503,542,292,327,640,7.521875
259,189.54584775086505,329.37543252595157,7.1335156563925555,4.460535099114659,-0.26040146219747745,1156.0,8.0,3.0,3.2022160664819945,6.863662517577698,5.670035141386943,2.1850968611841584,9.0270333367641,171,205,315,343,361,9.202216066481995
260,137.57983193277312,314.6344537815126,2.708890733097189,2.1309203138129864,1.2625780099322408,238.0,5.0,3.0,2.5052631578947366,3.949327084834294,3.0901936161855166,1.2615662610100802,4.686510657907603,133,142,310,321,95,7.505263157894737
261,705.3636363636364,321.60227272727275,2.540896287675348,1.542215181746737,1.082196878324057,88.0,3.0,1.0,1.3968253968253967,3.0382538898732494,2.393653682408596,0.7978845608028654,3.742410318509555,701,709,316,326,63,7.396825396825397
262,937.0703363914373,318.3547400611621,7.5490211674947645,2.1326411700895553,1.0201853791926698,327.0,4.0,2.0,1.981818181818182,5.781222885281108,4.068428945128219,1.5957691216057308,6.432750982580687,929,945,305,328,165,4.9818181818181815
263,35.375678342377896,316.7952639368525,11.414744424330443,7.1168855815874705,-0.33974070260138844,4054.0,10.0,4.0,4.054,11.354096349090721,9.389986074159536,3.742410318509555,14.733884157863644,16,57,301,337,1000,8.054
264,841.0171149144254,319.00977995110026,4.05273815616948,2.492602390903161,-0.7783443469501521,409.0,6.0,2.0,2.141361256544503,4.787307364817192,3.8678889139475245,1.4927053303604616,6.154581744998688,831,848,310,326,191,6.141361256544503
265,305.69341894060994,334.03611556982344,9.017347615607083,3.493494704375155,-1.3518012676846145,1246.0,8.0,2.0,2.911214953271028,6.699380116989518,5.808687281605183,2.256758334191025,9.574614729634384,297,319,311,349,428,6.911214953271028
266,312.1810344827586,317.94827586206895,2.005287618412633,1.4456570897682322,1.5122486987320056,116.0,5.0,2.0,1.8125,2.5231325220201604,2.111004122822376,0.7978845608028654,3.431831258788849,308,316,313,323,64,9.8125
267,727.0936329588015,319.61423220973785,5.080093738594664,1.5738523607790735,0.3862226024745794,267.0,5.0,2.0,2.592233009708738,3.8678889139475245,3.2410224072142872,1.2615662610100802,5.046265044040321,719,735,315,325,103,7.592233009708738
268,880.8203125,321.2421875,2.102360095820581,1.6644487509949886,-0.4556327232899032,128.0,4.0,2.0,1.9393939393939394,3.656366395715726,2.326213245840639,0.9772050238058398,3.6125759969217834,876,885,317,325,66,5.9393939393939394
269,982.7899159663865,326.6302521008403,2.236163671454146,1.764324480217811,0.20494135305688746,119.0,4.0,1.5,1.7,3.3377905890622728,2.5231325220201604,0.7978845608028654,4.1073621666150775,977,988,322,331,70,7.7
270,101.4294813466788,336.3330300272975,8.369541593517903,4.133937738450263,1.5480952948841513,1099.0,7.0,2.0,2.7475,6.206085419025319,5.613615477764332,2.1850968611841584,9.287732724180174,95,113,321,359,400,8.7475
271,608.1297049847406,319.96541200406915,7.020214402909872,5.336604085759878,0.71871938775145,1966.0,8.0,3.0,3.640740740740741,9.079772052293041,7.225151993843567,2.876813695875796,11.410028196686037,594,623,307,335,540,6.640740740740741
272,64.73285198555956,338.17328519855596,2.7570433943765487,1.9546819699987963,-1.3694712319433198,277.0,6.0,2.0,2.826530612244898,3.8678889139475245,2.876813695875796,1.1283791670955126,4.652426491681278,61,70,332,345,98,7.826530612244898
273,368.097288676236,319.90749601275917,6.6200274939929855,3.45339744838316,1.0846838876038543,627.0,7.0,3.0,2.83710407239819,4.853342309955121,4.583497844237541,1.7841241161527712,7.1809610472257885,359,377,309,332,221,5.83710407239819
274,881.0735294117648,335.1470588235294,3.180464833283838,1.133173049659917,0.2373927591501035,136.0,6.0,2.0,2.305084745762712,2.6462837142006137,2.326213245840639,0.7978845608028654,3.6996385101659595,873,887,332,338,59,7.305084745762712
275,1008.929203539823,338.04424778761063,1.6104150954983736,1.5202294693631297,0.648039075168167,113.0,6.0,2.0,2.4565217391304346,2.5854414729132054,1.9544100476116797,0.7978845608028654,3.141274657157109,1006,1012,334,341,46,6.456521739130435
276,462.2782731112154,340.9225715626466,6.734072920440846,4.125334533678294,-1.0274985941481,2131.0,12.0,4.0,4.505285412262157,6.840435166640879,6.407961869245868,2.4592453796829674,10.202319970580199,451,476,329,361,473,9.505285412262156
277,804.0590308370045,336.83964757709253,10.097840341363923,6.590877421995701,1.3426847478505957,1135.0,7.0,2.0,2.0636363636363635,5.292567428401227,6.555290583552474,2.393653682408596,11.156126814350138,790,820,323,360,550,6.0636363636363635
278,177.85119047619048,337.95238095238096,1.9374766823057437,1.5740789809890463,0.2105160892759828,168.0,6.0,3.0,3.0545454545454547,3.141274657157109,2.1850968611841584,0.7978845608028654,3.477898169151024,174,182,334,341,55,13.054545454545455
279,71.4401913875598,361.36842105263156,13.956487098845402,3.302801300494809,1.4519636503697977,836.0,7.0,2.0,2.2293333333333334,4.3336224206596095,5.613615477764332,2.0342144725641096,9.607802401865856,56,78,329,389,375,5.229333333333333
280,839.731914893617,340.11489361702127,2.69768217649591,2.1115674989871143,1.096236074681889,235.0,5.0,2.0,1.9583333333333333,3.742410318509555,2.985410660720923,1.1283791670955126,4.720348719413148,834,846,334,347,120,5.958333333333333
281,221.04347826086956,348.0326086956522,3.088390158032788,1.5955717054723806,-1.4360586833574758,184.0,5.0,2.0,1.8775510204081634,3.2410224072142872,2.763953195770684,1.1283791670955126,4.406461512053774,216,225,342,355,98,5.877551020408164
282,812.4074074074074,347.5,1.7053132493853211,0.9574271077588713,2.922912678121301e-11,54.0,3.0,2.0,1.542857142857143,2.393653682408596,1.5957691216057308,0.5641895835477563,2.5231325220201604,809,816,345,350,35,8.542857142857143
283,994.156432748538,357.2090643274854,9.156132412692143,4.656377934096161,0.9299106383290822,684.0,5.0,2.0,1.7448979591836735,5.4700209598571305,5.808687281605183,2.111004122822376,9.321941800299703,982,1010,336,367,392,5.744897959183674
284,906.0901360544218,345.69132653061223,4.819960957474939,3.437802221479065,0.2851913198803825,1176.0,10.0,4.0,4.083333333333333,6.180387232371033,5.140011726956917,1.9544100476116797,8.03846421247924,896,917,336,354,288,8.083333333333334
285,500.3335183129856,344.82315945246023,14.214779234279524,7.041635654917202,-0.040636624003718355,5406.0,13.0,4.0,4.527638190954774,9.981532666656284,9.574614729634384,3.7846987830302403,15.987583888930306,448,531,328,366,1194,7.527638190954774
286,645.3236994219653,359.15606936416185,5.507037353016787,1.101780768334945,-0.04627536797084556,173.0,4.0,2.0,1.9659090909090908,4.259537945889915,2.9316150714175193,1.1283791670955126,4.61809077155419,634,656,357,362,88,6.965909090909091
287,186.36057692307693,357.14903846153845,3.2974389283674688,1.8691974487595102,-0.2576409702394804,208.0,4.0,2.0,2.1666666666666665,4.478115991081385,3.0901936161855166,1.2615662610100802,4.686510657907603,179,192,353,362,96,7.166666666666667
288,841.8640373637779,370.8842760768033,10.075533097887748,3.661290784149081,-0.6721070088525934,1927.0,13.0,4.0,4.244493392070485,4.820437914901168,6.530966601401967,2.393653682408596,10.403141895720198,824,860,353,383,454,7.244493392070485
289,1.6602564102564104,365.56410256410254,5.457115196991239,1.5476532803455927,1.5293406644062013,156.0,4.0,2.0,1.95,4.145929793656026,2.9316150714175193,0.9772050238058398,4.478115991081385,0,6,356,373,80,5.95
290,353.18518518518516,355.5,2.7738861628477074,1.6224589713977693,-0.0,108.0,3.0,1.0,1.3670886075949367,3.1915382432114616,2.6462837142006137,0.9772050238058398,4.259537945889915,350,356,349,362,79,5.367088607594937
291,738.898969072165,366.3546391752577,4.9189632421426,2.6320369001817383,-0.854568824321782,485.0,6.0,3.0,2.8698224852071004,5.4700209598571305,4.029119531035698,1.5957691216057308,6.282549314314218,728,747,359,373,169,7.8698224852071
292,776.0494269340974,352.5494269340974,5.552596402153679,4.101387603537162,-0.04576977943854186,1396.0,9.0,4.0,4.269113149847095,6.840435166640879,5.781222885281108,2.256758334191025,8.938444016277748,761,787,342,361,327,8.269113149847096
293,397.88796680497927,369.6362378976487,6.843050900753783,2.704201174818807,-0.5164544792321091,723.0,6.0,3.0,2.892,6.793742230659745,5.077706251929807,1.9544100476116797,7.837972188868215,386,409,360,380,250,5.892
294,962.3265306122449,364.1734693877551,3.3494052831133687,1.4148898322113304,-0.7033791499266075,98.0,3.0,1.0,1.4848484848484849,3.0901936161855166,2.5854414729132054,0.9772050238058398,4.068428945128219,957,967,360,371,66,5.484848484848484
295,32.267478574650426,365.6680198466396,7.583823280791677,4.683326657730058,-1.50246833489464,2217.0,15.0,3.0,4.271676300578035,5.613615477764332,6.023896332520351,2.326213245840639,10.539931227391522,19,47,342,377,519,9.271676300578035
296,557.0263157894736,362.39473684210526,2.1281433717219396,1.566795127437381,-0.7987550386582637,114.0,4.0,2.0,1.9,3.3377905890622728,2.256758334191025,0.7978845608028654,3.477898169151024,553,562,358,366,60,11.9
297,670.9061941631924,384.81477069684337,6.738117530714228,6.120430188355507,1.1443221023461925,3358.0,14.0,5.0,5.799654576856649,8.07796550300118,7.203090409536582,2.876813695875796,11.726460285670077,652,683,364,398,579,11.79965457685665
298,874.9473684210526,370.05263157894734,2.5579463998826832,1.4792606783360571,0.2576269276763852,57.0,2.0,0.0,0.6404494382022472,3.6125759969217834,2.111004122822376,0.7978845608028654,3.3377905890622728,865,881,365,372,89,6.640449438202247
299,256.09369024856596,366.7495219885277,3.5947370895838135,3.1611649496120253,0.271109182965178,523.0,6.0,3.0,2.9055555555555554,5.527906391541368,4.1073621666150775,1.5957691216057308,6.432750982580687,248,264,359,373,180,9.905555555555555
300,223.3684210526316,372.1513157894737,1.9212094749585178,1.5808250452481647,0.142815690641136,152.0,7.0,3.0,2.814814814814815,2.393653682408596,2.256758334191025,0.7978845608028654,3.523362819972964,219,228,369,375,54,7.814814814814815
301,342.908256880734,377.4954128440367,1.8882593732084894,1.7549098046050724,-1.0013358427532983,109.0,4.0,2.0,1.8793103448275863,3.3377905890622728,2.256758334191025,0.7978845608028654,3.656366395715726,339,347,374,381,58,8.879310344827585
302,488.4692179700499,378.67886855241267,3.733204017364932,2.1679399000940207,-0.06057320947283407,601.0,10.0,4.0,4.144827586206897,4.296739856991561,3.477898169151024,1.381976597885342,5.641895835477563,481,499,373,383,145,7.144827586206897
303,1020.0735294117648,370.72058823529414,2.4265174333667794,1.6974913293655889,0.2719491524569323,136.0,4.0,2.0,2.029850746268657,3.6996385101659595,2.4592453796829674,0.9772050238058398,3.7846987830302403,1014,1023,367,375,67,6.029850746268656
304,939.7666666666667,375.44444444444446,2.7469003837719885,1.4841034239747055,0.26088283622141056,180.0,6.0,2.0,2.6470588235294117,3.1915382432114616,2.4592453796829674,0.7978845608028654,3.949327084834294,933,945,372,379,68,6.647058823529412
305,579.3961458370098,351.98556453605335,9.85974491160026,6.842904335765016,-1.0424098638202304,28333.0,89.0,7.0,18.104153354632587,8.311031542587394,8.097643889049511,3.2410224072142872,16.047202183642064,549,602,327,389,1565,22.104153354632587
306,138.86301369863014,379.6164383561644,2.2279146183642573,1.5899829931330216,-1.5492164609336574,146.0,5.0,2.0,2.433333333333333,2.9316150714175193,2.393653682408596,0.7978845608028654,3.742410318509555,135,142,374,384,60,10.433333333333334
307,754.3604651162791,376.1085271317829,3.0103788353943353,1.6893920693172886,-0.8340105177331336,258.0,7.0,3.0,3.2658227848101267,3.3377905890622728,2.8209479177387813,1.1283791670955126,4.406461512053774,749,759,372,383,79,9.265822784810126
308,537.3763440860215,382.03225806451616,2.350317552215825,1.6816526412634138,-1.2642809814669227,93.0,3.0,1.0,1.3676470588235294,3.0901936161855166,2.4592453796829674,0.9772050238058398,3.7846987830302403,533,541,376,388,68,5.367647058823529
309,901.7677261613692,380.3471882640587,2.63274233359023,2.0403738954884583,-0.05933126481370303,409.0,9.0,3.0,3.587719298245614,3.6996385101659595,2.9316150714175193,1.1283791670955126,4.686510657907603,895,908,376,386,114,10.587719298245615
310,234.2280701754386,394.57894736842104,3.6413018939899793,1.4438554666378947,-1.2282164561359725,171.0,5.0,2.0,2.0357142857142856,3.141274657157109,2.7057581899030048,0.9772050238058398,4.370193722368317,230,238,384,400,84,10.035714285714286
311,171.4967741935484,380.9032258064516,2.246577307499607,1.688661975410941,-0.2009174397044094,155.0,4.0,2.0,2.3134328358208953,3.742410318509555,2.5231325220201604,0.9772050238058398,3.8678889139475245,167,176,377,385,67,7.313432835820896
312,627.203738317757,380.9794392523365,3.6929586432374952,2.3936311761103997,-0.16306272378047668,535.0,7.0,3.0,3.5197368421052633,4.1073621666150775,3.656366395715726,1.4927053303604616,6.076507779746499,619,635,376,386,152,6.519736842105263
313,814.9818181818182,387.8077922077922,6.024823426284129,3.105808501813149,-0.05040554794637271,385.0,5.0,1.0,1.6244725738396624,4.370193722368317,4.145929793656026,1.5957691216057308,6.770275002573076,800,827,379,397,237,5.624472573839663
314,323.88920922570014,377.00370675453047,8.670475319333567,5.414836477668549,0.44382300421071075,2428.0,11.0,4.0,4.013223140495867,7.399277020331919,7.334464586120832,2.8209479177387813,11.821084554078958,311,352,360,390,605,7.013223140495867
315,407.97202797202794,399.3356643356643,2.4841094091276688,2.1045270671210887,-1.113595191073129,143.0,4.0,1.0,1.0833333333333333,3.656366395715726,2.7057581899030048,0.9772050238058398,4.406461512053774,400,413,386,404,132,5.083333333333333
316,524.7,395.31666666666666,2.0830049166779734,1.6629062462217319,-1.557026191004913,180.0,6.0,3.0,3.0,3.385137501286538,2.326213245840639,0.7978845608028654,3.656366395715726,521,528,391,400,60,7.0
317,509.6072933509726,520.3828923514136,46.76880846372563,35.25550932431477,-0.9256619380557939,816360.0,126.0,12.0,21.271561832299756,30.040115301560455,45.4268972320311,16.80300178673508,81.85611219798308,371,647,326,660,38378,23.271561832299756
318,142.28914835164835,365.9574175824176,9.159820982370253,4.69867074736189,1.4078703906117984,1456.0,11.0,3.0,3.5599022004889975,5.262410103554244,5.725898905580716,2.1850968611841584,9.507891862878783,129,152,352,392,409,9.559902200488997
319,362.59574468085106,391.5425531914894,2.373649520055275,1.5654248045530035,-0.484726843769824,94.0,3.0,1.0,1.5932203389830508,2.985410660720923,2.393653682408596,0.9772050238058398,3.8678889139475245,357,367,388,395,59,5.593220338983051
320,106.03202846975088,392.5836298932384,4.7589815543918315,2.0638689905425887,-0.36120876882594083,281.0,4.0,2.0,1.6627218934911243,5.4115163798060095,3.8678889139475245,1.5957691216057308,6.023896332520351,97,117,386,398,169,7.662721893491124
