-3,36
0,1
0,1
0,1
0,1
0,1
0,1
0,13
7,1
7,1
7,1
0,1
0,1
7,1
7,4
14,1
7,1
0,1
0,1
20,1
14,2
7,1
7,1
0,1
0,1
0,1
7,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
